YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2017,1,1,23,29,0.52,5.88,5.67,161,13
2017,1,1,23,59,0.54,5.56,5.22,172,13.1
2017,1,2,0,29,0.6,5.56,4.85,171,13.1
2017,1,2,0,59,0.64,5.56,4.32,171,13
2017,1,2,1,29,0.67,5.26,4.18,170,13
2017,1,2,1,59,0.72,5,3.93,178,13
2017,1,2,2,29,0.77,5.56,3.83,170,13
2017,1,2,2,59,0.8,5.26,3.75,171,13.1
2017,1,2,3,29,0.78,3.12,3.74,78,13.2
2017,1,2,3,59,0.8,3.57,3.92,104,13.2
2017,1,2,4,29,0.85,3.57,3.97,92,13.2
2017,1,2,4,59,0.85,3.7,3.95,95,13.2
2017,1,2,5,29,0.93,6.25,4.1,164,13.2
2017,1,2,5,59,1.01,4.35,4.23,122,13.2
2017,1,2,6,29,1.09,5,4.28,126,13.2
2017,1,2,6,59,1.11,5,4.35,123,13.2
2017,1,2,7,29,1.11,5.26,4.49,125,13.2
2017,1,2,7,59,1.16,5.88,4.59,139,13.2
2017,1,2,8,29,1.21,5.56,4.7,129,13.2
2017,1,2,8,59,1.11,5.88,4.59,132,13.2
2017,1,2,9,29,1.09,5.56,4.6,133,13.2
2017,1,2,9,59,1.16,5.88,4.78,126,13.3
2017,1,2,10,29,1.12,5.88,4.79,133,13.3
2017,1,2,10,59,1.22,5.88,4.84,133,13.3
2017,1,2,11,29,1.1,5.88,4.85,141,13.3
2017,1,2,11,59,1.2,5.88,4.77,143,13.4
2017,1,2,12,29,1.18,6.25,4.63,147,13.4
2017,1,2,12,59,1.21,6.25,4.7,164,13.4
2017,1,2,13,29,1.29,6.67,4.98,160,13.4
2017,1,2,13,59,1.26,6.67,4.95,167,13.4
2017,1,2,14,29,1.27,6.25,5.08,160,13.4
2017,1,2,14,59,1.32,6.67,5.19,153,13.5
2017,1,2,15,29,1.31,6.25,5.1,149,13.5
2017,1,2,15,59,1.32,6.67,5.11,160,13.6
2017,1,2,16,29,1.25,6.67,5.32,157,13.6
2017,1,2,16,59,1.25,6.67,5.28,157,13.7
2017,1,2,17,29,1.19,6.67,5.3,158,13.8
2017,1,2,17,59,1.12,7.14,5.2,161,13.9
2017,1,2,18,29,1.16,6.67,5.37,149,13.9
2017,1,2,18,59,1.17,7.14,5.52,158,13.9
2017,1,2,19,29,1.18,6.67,5.43,157,13.9
2017,1,2,19,59,1.15,6.25,5.48,154,13.9
2017,1,2,20,29,1.11,7.14,5.39,161,13.9
2017,1,2,20,59,1.1,6.67,5.38,158,14
2017,1,2,21,29,1.09,7.14,5.43,165,14
2017,1,2,21,59,1.16,7.14,5.46,164,14
2017,1,2,22,29,1.13,7.14,5.6,164,13.9
2017,1,2,22,59,1.1,6.67,5.36,157,13.9
2017,1,2,23,29,1.06,7.14,5.36,167,13.9
2017,1,2,23,59,1.02,6.67,5.31,163,13.9
2017,1,3,0,29,1.03,6.25,5.22,156,13.9
2017,1,3,0,59,1.05,7.14,5.28,165,13.9
2017,1,3,1,29,1.07,6.67,5.23,164,13.9
2017,1,3,1,59,1.08,7.14,5.27,163,14
2017,1,3,2,29,1.13,6.67,5.28,164,14
2017,1,3,2,59,1.03,7.14,5.15,163,14.1
2017,1,3,3,29,1.05,7.69,5.18,165,14
2017,1,3,3,59,1.06,6.67,5.22,165,14.1
2017,1,3,4,29,0.96,6.67,5.09,164,14.1
2017,1,3,4,59,0.96,6.67,5.05,163,14.1
2017,1,3,5,29,0.95,7.14,5.05,164,14
2017,1,3,5,59,0.94,7.14,5.16,167,14
2017,1,3,6,29,0.88,6.67,5.18,167,14
2017,1,3,6,59,0.87,6.67,5.12,168,13.9
2017,1,3,7,29,0.86,6.25,5.13,158,13.8
2017,1,3,7,59,0.84,6.67,5.25,164,13.7
2017,1,3,8,29,0.85,6.67,5.25,164,13.7
2017,1,3,8,59,0.74,6.67,5.02,156,13.7
2017,1,3,9,29,0.87,6.67,5.31,164,13.7
2017,1,3,9,59,0.86,7.14,5.33,160,13.7
2017,1,3,10,29,0.85,6.67,5.26,163,13.7
2017,1,3,10,59,0.85,6.67,5.26,161,13.7
2017,1,3,11,29,0.86,6.67,5.28,157,13.7
2017,1,3,11,59,0.92,6.25,5.2,156,13.7
2017,1,3,12,29,0.91,5.88,4.71,149,13.6
2017,1,3,12,59,1.01,6.67,4.89,153,13.6
2017,1,3,13,29,1.11,6.67,4.99,153,13.6
2017,1,3,13,59,1.2,6.67,4.93,156,13.6
2017,1,3,14,29,1.28,6.25,4.97,147,13.7
2017,1,3,14,59,1.26,6.25,4.96,151,13.7
2017,1,3,15,29,1.26,6.25,5.06,158,13.7
2017,1,3,15,59,1.22,7.14,5.11,160,13.7
2017,1,3,16,29,1.29,7.14,5.35,158,13.8
2017,1,3,16,59,1.19,6.67,5.28,158,13.8
2017,1,3,17,29,1.23,7.14,5.45,158,13.8
2017,1,3,17,59,1.18,7.69,5.32,157,13.9
2017,1,3,18,29,1.21,7.14,5.31,153,13.8
2017,1,3,18,59,1.24,7.69,5,163,13.8
2017,1,3,19,29,1.14,8.33,4.84,160,13.8
2017,1,3,19,59,1.17,7.69,5.18,157,13.8
2017,1,3,20,29,1.19,7.69,5.08,158,13.8
2017,1,3,20,59,1.1,7.14,4.92,154,13.9
2017,1,3,21,29,1.14,7.69,5.06,156,13.8
2017,1,3,21,59,1.17,7.69,5.14,156,13.8
2017,1,3,22,29,1.21,7.69,5.36,157,13.7
2017,1,3,22,59,1.17,7.14,5.09,156,13.7
2017,1,3,23,29,1.22,7.69,5.22,157,13.7
2017,1,3,23,59,1.23,7.69,5.27,154,13.7
2017,1,4,0,29,1.21,7.14,5.28,157,13.7
2017,1,4,0,59,1.25,6.67,5.58,156,13.7
2017,1,4,1,29,1.22,7.69,5.57,163,13.7
2017,1,4,1,59,1.21,7.69,5.54,158,13.7
2017,1,4,2,29,1.26,7.69,5.72,157,13.7
2017,1,4,2,59,1.26,7.69,5.82,158,13.6
2017,1,4,3,29,1.24,8.33,5.92,156,13.6
2017,1,4,3,59,1.26,7.14,5.9,158,13.6
2017,1,4,4,29,1.21,7.69,5.85,161,13.6
2017,1,4,4,59,1.23,8.33,5.86,164,13.6
2017,1,4,5,29,1.19,7.69,5.92,157,13.6
2017,1,4,5,59,1.17,8.33,5.94,163,13.6
2017,1,4,6,29,1.15,8.33,6,160,13.6
2017,1,4,6,59,1.08,7.69,5.71,157,13.6
2017,1,4,7,29,1.02,8.33,5.73,156,13.6
2017,1,4,7,59,1.06,8.33,5.67,163,13.6
2017,1,4,8,29,0.96,8.33,5.57,156,13.6
2017,1,4,8,59,0.97,8.33,5.6,158,13.6
2017,1,4,9,29,0.95,8.33,5.36,156,13.5
2017,1,4,9,59,0.91,8.33,5.42,157,13.5
2017,1,4,10,29,0.98,7.69,5.65,151,13.5
2017,1,4,10,59,0.95,7.69,5.55,154,13.5
2017,1,4,11,29,0.97,7.69,5.24,158,13.5
2017,1,4,11,59,0.92,7.69,5.25,154,13.5
2017,1,4,12,29,0.91,7.69,5.16,157,13.5
2017,1,4,12,59,0.95,7.69,5.31,156,13.5
2017,1,4,13,29,0.91,7.69,5.09,149,13.5
2017,1,4,13,59,1.02,7.69,5.35,150,13.5
2017,1,4,14,29,0.98,7.69,5.23,149,13.5
2017,1,4,14,59,1.01,7.69,5.23,153,13.5
2017,1,4,15,29,1,7.69,5.22,150,13.5
2017,1,4,15,59,0.99,7.69,5.22,150,13.6
2017,1,4,16,29,0.99,7.69,5.09,156,13.6
2017,1,4,16,59,1.04,8.33,5.1,149,13.6
2017,1,4,17,29,0.98,7.14,4.88,161,13.6
2017,1,4,17,59,0.95,7.69,5.36,146,13.6
2017,1,4,18,29,0.98,7.69,5.49,154,13.7
2017,1,4,18,59,0.93,7.69,5.42,157,13.7
2017,1,4,19,29,0.93,7.69,5.5,156,13.8
2017,1,4,19,59,0.9,7.69,5.64,157,13.8
2017,1,4,20,29,0.85,7.69,5.14,150,13.7
2017,1,4,20,59,0.86,7.69,5.11,154,13.6
2017,1,4,21,29,0.8,7.69,5.12,161,13.6
2017,1,4,21,59,0.8,7.69,5.44,157,13.5
2017,1,4,22,29,0.76,7.69,5.63,154,13.5
2017,1,4,22,59,0.76,8.33,5.93,149,13.4
2017,1,4,23,29,0.78,7.14,5.45,156,13.4
2017,1,4,23,59,0.81,7.69,4.76,154,13.4
2017,1,5,0,29,0.8,8.33,4.5,146,13.4
2017,1,5,0,59,0.82,7.14,4.64,157,13.4
2017,1,5,1,29,0.81,6.67,4.18,157,13.4
2017,1,5,1,59,0.83,7.14,4.29,154,13.4
2017,1,5,2,29,0.77,7.69,4.2,144,13.4
2017,1,5,2,59,0.76,8.33,4.24,141,13.4
2017,1,5,3,29,0.69,6.67,3.7,164,13.4
2017,1,5,3,59,0.71,8.33,4,136,13.4
2017,1,5,4,29,0.67,8.33,3.95,132,13.4
2017,1,5,4,59,0.68,8.33,3.87,141,13.4
2017,1,5,5,29,0.63,7.69,3.63,141,13.4
2017,1,5,5,59,0.61,8.33,3.6,141,13.4
2017,1,5,6,29,0.62,8.33,3.55,146,13.4
2017,1,5,6,59,0.6,9.09,3.43,129,13.4
2017,1,5,7,29,0.64,8.33,3.44,134,13.4
2017,1,5,7,59,0.68,3.12,3.38,29,13.5
2017,1,5,8,29,0.71,3.33,3.41,37,13.5
2017,1,5,8,59,0.72,3.23,3.35,35,13.5
2017,1,5,9,29,0.75,3.33,3.38,35,13.4
2017,1,5,9,59,0.71,3.45,3.33,43,13.5
2017,1,5,10,29,0.75,3.57,3.4,43,13.5
2017,1,5,10,59,0.71,3.45,3.37,42,13.4
2017,1,5,11,29,0.75,3.7,3.4,49,13.4
2017,1,5,11,59,0.77,3.57,3.42,40,13.5
2017,1,5,12,29,0.84,3.85,3.49,51,13.4
2017,1,5,12,59,0.97,4,3.54,51,13.4
2017,1,5,13,29,0.99,4.17,3.65,54,13.4
2017,1,5,13,59,0.95,4.17,3.75,47,13.4
2017,1,5,14,29,1.03,4.17,3.8,51,13.4
2017,1,5,14,59,1.09,4.55,3.9,59,13.5
2017,1,5,15,29,1.12,4.76,3.88,61,13.4
2017,1,5,15,59,1.13,4.55,3.99,61,13.5
2017,1,5,16,29,1.1,5,4.14,74,13.5
2017,1,5,16,59,1.1,5,4.11,77,13.5
2017,1,5,17,29,1.04,5.26,4.1,78,13.5
2017,1,5,17,59,1.08,4.76,4.17,67,13.5
2017,1,5,18,29,1,4.76,4.09,68,13.6
2017,1,5,18,59,0.97,4.76,4.05,70,13.6
2017,1,5,19,29,0.96,5.56,4.12,81,13.6
2017,1,5,19,59,0.98,5,4.09,81,13.6
2017,1,5,20,29,1.02,5.56,4.06,85,13.6
2017,1,5,20,59,1.09,5.26,4.11,82,13.6
2017,1,5,21,29,1.09,5.26,4.03,84,13.5
2017,1,5,21,59,1.13,4.35,4.03,73,13.5
2017,1,5,22,29,1.14,4.76,4.07,74,13.5
2017,1,5,22,59,1.16,4.76,4.09,75,13.5
2017,1,5,23,29,1.19,4.55,4.09,71,13.5
2017,1,5,23,59,1.19,4.76,4.12,73,13.6
2017,1,6,0,29,1.19,5,4.07,75,13.6
2017,1,6,0,59,1.15,5.26,4.13,81,13.6
2017,1,6,1,29,1.17,5,4.24,82,13.6
2017,1,6,1,59,1.13,4.55,4.19,77,13.6
2017,1,6,2,29,1.05,4.76,4.12,77,13.6
2017,1,6,2,59,1.05,5,4.26,82,13.6
2017,1,6,3,29,1.02,5,4.14,84,13.6
2017,1,6,3,59,1.05,7.69,4.38,132,13.6
2017,1,6,4,29,1,5,4.27,87,13.6
2017,1,6,4,59,0.98,5,4.4,87,13.6
2017,1,6,5,29,0.99,4.35,4.44,109,13.6
2017,1,6,5,59,0.95,4.55,4.58,98,13.5
2017,1,6,6,29,1,4.76,4.68,113,13.5
2017,1,6,6,59,0.98,5.26,4.58,127,13.5
2017,1,6,7,29,0.91,5,4.53,123,13.4
2017,1,6,7,59,0.85,5,4.46,129,13.4
2017,1,6,8,29,0.88,4.76,4.61,120,13.4
2017,1,6,8,59,0.84,5,4.83,130,13.4
2017,1,6,9,29,0.84,5.26,5.09,120,13.4
2017,1,6,9,59,0.8,4.76,4.94,123,13.4
2017,1,6,10,29,0.73,5.26,4.81,125,13.4
2017,1,6,10,59,0.7,5,4.69,139,13.4
2017,1,6,11,29,0.67,5.56,4.54,136,13.4
2017,1,6,11,59,0.68,5,4.29,137,13.4
2017,1,6,12,29,0.62,5.26,4.28,144,13.4
2017,1,6,12,59,0.64,5.26,4.11,146,13.4
2017,1,6,13,29,0.66,5,3.98,153,13.4
2017,1,6,13,59,0.63,9.09,4.07,125,13.4
2017,1,6,14,29,0.63,5.56,4.24,132,13.4
2017,1,6,14,59,0.66,7.69,4.2,133,13.4
2017,1,6,15,29,0.66,8.33,4.22,118,13.4
2017,1,6,15,59,0.67,8.33,4.17,129,13.4
2017,1,6,16,29,0.68,5,3.96,158,13.4
2017,1,6,16,59,0.69,5.56,4.21,157,13.4
2017,1,6,17,59,0.69,5.88,4.31,168,13.4
2017,1,6,18,29,0.67,5.56,4.22,175,13.4
2017,1,6,18,59,0.69,5.56,4.21,168,13.4
2017,1,6,19,29,0.67,5.56,4.16,171,13.4
2017,1,6,19,59,0.66,5.56,4.07,172,13.4
2017,1,6,20,29,0.66,5.26,3.98,175,13.4
2017,1,6,20,59,0.64,5.88,4.02,171,13.4
2017,1,6,21,29,0.67,7.69,3.93,125,13.4
2017,1,6,21,59,0.67,5.88,3.92,165,13.4
2017,1,6,22,29,0.68,5.88,4.02,164,13.4
2017,1,6,22,59,0.69,6.25,3.86,143,13.4
2017,1,6,23,29,0.7,7.69,3.76,126,13.4
2017,1,6,23,59,0.75,3.33,3.67,67,13.5
2017,1,7,0,29,0.74,5.56,3.67,161,13.5
2017,1,7,0,59,0.84,3.57,3.78,71,13.5
2017,1,7,1,29,0.85,3.57,3.58,70,13.5
2017,1,7,1,59,0.9,3.85,3.67,71,13.5
2017,1,7,2,29,1.02,4,3.65,70,13.5
2017,1,7,2,59,1.09,4,3.76,70,13.5
2017,1,7,3,29,1.19,4.17,3.99,71,13.5
2017,1,7,3,59,1.32,4.76,4.08,75,13.5
2017,1,7,4,29,1.47,5,4.29,80,13.5
2017,1,7,4,59,1.44,5,4.3,80,13.5
2017,1,7,5,29,1.56,5.56,4.42,85,13.5
2017,1,7,5,59,1.61,5.56,4.56,78,13.5
2017,1,7,6,29,1.61,6.25,4.61,81,13.5
2017,1,7,6,59,1.71,5.88,4.76,78,13.5
2017,1,7,7,29,1.65,5.88,4.69,78,13.5
2017,1,7,7,59,1.75,6.25,4.76,78,13.5
2017,1,7,8,29,1.68,5.88,4.73,78,13.5
2017,1,7,8,59,1.65,6.25,4.67,82,13.4
2017,1,7,9,29,1.7,5.88,4.68,78,13.4
2017,1,7,9,59,1.73,6.67,4.72,80,13.4
2017,1,7,10,29,1.75,6.25,4.73,75,13.4
2017,1,7,10,59,1.71,6.25,4.8,80,13.4
2017,1,7,11,29,1.78,5.88,4.86,75,13.4
2017,1,7,11,59,1.83,6.67,4.83,78,13.3
2017,1,7,12,29,1.87,6.67,4.97,80,13.3
2017,1,7,12,59,1.84,6.67,4.88,80,13.3
2017,1,7,13,29,1.84,6.67,4.76,78,13.3
2017,1,7,13,59,1.78,6.25,4.72,80,13.3
2017,1,7,14,29,1.9,6.25,4.81,82,13.3
2017,1,7,14,59,1.84,6.67,4.72,89,13.3
2017,1,7,15,29,1.82,5.26,4.73,68,13.3
2017,1,7,15,59,1.89,6.67,4.81,80,13.3
2017,1,7,16,29,1.87,6.25,4.67,81,13.3
2017,1,7,16,59,1.83,6.67,4.68,78,13.3
2017,1,7,17,29,1.77,6.25,4.62,81,13.3
2017,1,7,17,59,1.83,6.67,4.49,80,13.2
2017,1,7,18,29,1.89,4.35,4.56,9,13.2
2017,1,7,18,59,1.78,4.35,4.58,4,13.2
2017,1,7,19,29,1.84,4.55,4.48,15,13.2
2017,1,7,19,59,1.6,4.35,4.39,12,13.2
2017,1,7,20,29,1.49,5,4.19,42,13.1
2017,1,7,20,59,1.53,4.76,4.1,37,13.1
2017,1,7,21,29,1.45,3.7,4.06,354,13.1
2017,1,7,21,59,1.4,4,3.98,5,13.1
2017,1,7,22,29,1.41,4.17,4.02,1,13
2017,1,7,22,59,1.51,4,4.09,345,12.9
2017,1,7,23,29,1.48,4.17,4.04,358,12.9
2017,1,7,23,59,1.46,4.17,4.14,358,12.9
2017,1,8,0,29,1.3,4.35,4.15,16,12.9
2017,1,8,0,59,1.15,3.85,4.03,1,12.8
2017,1,8,1,29,1.09,4,4.04,23,12.9
2017,1,8,1,59,1.02,12.5,4.12,96,12.8
2017,1,8,2,29,0.99,12.5,4.22,92,12.9
2017,1,8,2,59,1,11.76,4.19,101,12.8
2017,1,8,3,29,1.03,11.76,4.21,105,12.9
2017,1,8,3,59,1.05,12.5,4.4,104,12.9
2017,1,8,4,29,1,12.5,4.31,92,12.9
2017,1,8,4,59,0.96,13.33,4.41,109,12.9
2017,1,8,5,29,0.96,12.5,4.52,99,13
2017,1,8,5,59,1.02,13.33,4.39,102,13
2017,1,8,6,29,1.09,13.33,4.45,102,13
2017,1,8,6,59,1.11,12.5,4.45,105,13
2017,1,8,7,29,1.07,11.76,4.29,95,12.9
2017,1,8,7,59,1.09,12.5,4.37,101,12.9
2017,1,8,8,29,1.08,13.33,4.33,105,12.9
2017,1,8,8,59,1.09,13.33,4.34,106,12.9
2017,1,8,9,29,1.04,13.33,4.33,99,12.8
2017,1,8,9,59,1.05,14.29,4.13,96,12.8
2017,1,8,10,29,1.08,13.33,4.36,101,12.7
2017,1,8,10,59,1.1,12.5,4.55,89,12.7
2017,1,8,11,29,1.1,13.33,4.69,91,12.6
2017,1,8,11,59,1.09,12.5,4.65,104,12.6
2017,1,8,12,29,0.97,13.33,4.45,105,12.5
2017,1,8,12,59,1.04,13.33,4.47,99,12.5
2017,1,8,13,29,1.04,13.33,4.21,98,12.4
2017,1,8,13,59,1.11,12.5,4.27,92,12.4
2017,1,8,14,29,1.06,12.5,3.95,92,12.4
2017,1,8,14,59,1.14,13.33,4.07,105,12.4
2017,1,8,15,29,1.11,14.29,4.09,96,12.4
2017,1,8,15,59,1.12,12.5,4.24,85,12.4
2017,1,8,16,29,1.05,12.5,4.39,98,12.4
2017,1,8,16,59,1.04,13.33,4.26,95,12.5
2017,1,8,17,29,1.06,12.5,4.29,99,12.6
2017,1,8,17,59,0.96,11.76,4.07,91,12.7
2017,1,8,18,29,0.99,12.5,4.21,94,12.8
2017,1,8,18,59,0.97,11.11,4.06,104,12.8
2017,1,8,19,29,0.96,12.5,4.43,98,12.9
2017,1,8,19,59,0.91,12.5,4.16,99,12.9
2017,1,8,20,29,0.95,13.33,4.03,108,12.9
2017,1,8,20,59,0.93,11.76,3.97,94,12.9
2017,1,8,21,29,0.9,12.5,4.05,94,12.9
2017,1,8,21,59,0.88,12.5,3.89,96,12.9
2017,1,8,22,29,0.89,13.33,3.91,101,12.8
2017,1,8,22,59,0.91,12.5,4.25,95,12.8
2017,1,8,23,29,0.9,12.5,4.28,99,12.6
2017,1,8,23,59,0.82,11.76,4.19,87,12.5
2017,1,9,0,29,0.81,11.76,4.42,92,12.4
2017,1,9,0,59,0.8,12.5,4.15,88,12.4
2017,1,9,1,29,0.79,12.5,4.09,101,12.4
2017,1,9,1,59,0.75,12.5,4,98,12.4
2017,1,9,2,29,0.81,11.76,3.99,98,12.3
2017,1,9,2,59,0.86,11.76,4.36,98,12.4
2017,1,9,3,29,0.89,11.11,4.56,98,12.4
2017,1,9,3,59,0.85,11.11,4.31,91,12.5
2017,1,9,4,29,0.9,11.76,4.22,98,12.6
2017,1,9,4,59,0.9,12.5,4.41,92,12.6
2017,1,9,5,29,0.99,11.11,4.35,99,12.6
2017,1,9,5,59,0.98,12.5,4.38,92,12.6
2017,1,9,6,29,1.03,11.76,4.48,89,12.6
2017,1,9,6,59,1.07,11.76,4.69,94,12.6
2017,1,9,7,29,1.1,11.76,4.41,92,12.6
2017,1,9,7,59,1.17,13.33,4.62,99,12.5
2017,1,9,8,29,1.19,12.5,4.44,99,12.5
2017,1,9,8,59,1.2,13.33,4.64,102,12.4
2017,1,9,9,29,1.17,13.33,4.5,96,12.4
2017,1,9,9,59,1.21,11.76,4.75,99,12.4
2017,1,9,10,29,1.18,13.33,4.61,94,12.4
2017,1,9,10,59,1.2,12.5,4.86,92,12.3
2017,1,9,11,29,1.19,13.33,4.73,101,12.3
2017,1,9,11,59,1.18,12.5,4.79,91,12.2
2017,1,9,12,29,1.15,13.33,4.71,96,12.1
2017,1,9,12,59,1.12,12.5,4.68,98,12.1
2017,1,9,13,29,1.13,12.5,4.91,98,12
2017,1,9,13,59,1.05,13.33,4.83,113,12
2017,1,9,14,29,1.09,12.5,5.25,96,12
2017,1,9,14,59,1.06,13.33,5.15,102,12
2017,1,9,15,29,1.06,12.5,4.98,96,11.9
2017,1,9,15,59,1.03,12.5,4.81,104,12
2017,1,9,16,29,1.06,12.5,5.12,99,11.9
2017,1,9,16,59,0.98,12.5,5,98,12
2017,1,9,17,29,0.93,11.76,5,98,12
2017,1,9,17,59,0.96,12.5,5.15,101,12
2017,1,9,18,29,0.9,11.76,5.19,96,12
2017,1,9,18,59,0.85,11.76,5.23,95,12
2017,1,9,19,29,0.85,11.76,5.42,94,11.9
2017,1,9,19,59,0.82,11.76,5.5,96,11.9
2017,1,9,20,29,0.79,12.5,5.44,101,11.9
2017,1,9,20,59,0.79,11.76,5.64,92,11.9
2017,1,9,21,59,0.73,11.76,5.34,102,12
2017,1,9,22,29,0.72,12.5,5.3,95,12
2017,1,9,22,59,0.68,10.53,5.04,96,12
2017,1,9,23,29,0.67,11.76,5.04,105,12
2017,1,9,23,59,0.71,11.11,5.16,95,12
2017,1,10,0,29,0.63,11.11,4.92,94,11.9
2017,1,10,0,59,0.63,11.76,5.12,104,11.9
2017,1,10,1,29,0.59,11.11,5.02,101,11.9
2017,1,10,1,59,0.62,11.76,5.32,92,11.9
2017,1,10,2,29,0.61,11.76,5.4,96,11.8
2017,1,10,2,59,0.57,11.76,5.24,111,11.8
2017,1,10,3,29,0.59,11.11,5.35,108,11.8
2017,1,10,3,59,0.59,11.11,4.33,98,11.8
2017,1,10,4,29,0.67,9.88,4.15,102,11.8
2017,1,10,4,59,0.7,11.11,3.93,99,11.8
2017,1,10,5,29,0.71,10.53,3.91,102,11.9
2017,1,10,5,59,0.77,10.53,3.99,105,11.9
2017,1,10,6,29,0.8,10.53,3.94,94,11.9
2017,1,10,6,59,0.79,10.53,3.87,98,11.9
2017,1,10,7,29,0.81,3.57,3.96,44,12
2017,1,10,7,59,0.79,10.53,4.17,96,12
2017,1,10,8,29,0.76,11.11,4,89,12
2017,1,10,8,59,0.81,9.88,4.35,98,12
2017,1,10,9,29,0.79,11.11,4.31,113,12
2017,1,10,9,59,0.72,10.53,4.33,106,12
2017,1,10,10,29,0.73,11.11,4.44,91,12
2017,1,10,10,59,0.7,10.53,4.5,98,12
2017,1,10,11,29,0.69,9.88,4.56,105,12
2017,1,10,11,59,0.7,11.11,4.01,89,12
2017,1,10,12,29,0.75,10.53,3.93,106,11.9
2017,1,10,12,59,0.78,10.53,3.94,99,11.9
2017,1,10,13,29,0.81,11.11,3.85,122,11.9
2017,1,10,13,59,0.86,10.53,3.97,101,11.9
2017,1,10,14,29,0.82,4,3.82,73,11.9
2017,1,10,14,59,0.82,3.85,4.02,66,11.8
2017,1,10,15,29,0.83,10.53,3.94,106,11.8
2017,1,10,15,59,0.86,4.17,4,74,11.8
2017,1,10,16,29,0.83,4,4.12,73,11.8
2017,1,10,16,59,0.81,4.35,3.94,74,11.8
2017,1,10,17,29,0.81,4.17,4.04,80,11.8
2017,1,10,17,59,0.81,4.17,4.1,75,11.8
2017,1,10,18,29,0.81,9.88,4.19,111,11.8
2017,1,10,18,59,0.79,4.35,4.13,81,11.8
2017,1,10,19,29,0.82,4.55,4.38,85,11.8
2017,1,10,19,59,0.84,4.35,4.37,81,11.9
2017,1,10,20,59,0.77,4.55,4.25,88,11.9
2017,1,10,21,29,0.74,4.76,4.28,92,11.9
2017,1,10,21,59,0.73,4.55,4.42,87,11.9
2017,1,10,22,29,0.72,10.53,4.52,108,11.9
2017,1,10,22,59,0.76,5,4.51,127,11.9
2017,1,10,23,29,0.91,4.76,4.72,137,11.9
2017,1,10,23,59,0.96,5.26,4.86,144,11.9
2017,1,11,0,29,1.06,5.56,4.87,149,11.9
2017,1,11,0,59,1.12,5.26,4.98,154,11.9
2017,1,11,1,29,1.24,5.88,5.11,151,11.9
2017,1,11,1,59,1.17,5.88,5.05,154,11.9
2017,1,11,2,29,1.14,5.88,5.07,151,11.8
2017,1,11,2,59,1.16,6.25,5.16,144,11.8
2017,1,11,3,29,1.14,5.88,5.21,143,11.8
2017,1,11,3,59,1.06,6.25,5.2,147,11.8
2017,1,11,4,29,1.07,5.88,5.22,147,11.8
2017,1,11,4,59,1.12,5.88,5.3,150,11.8
2017,1,11,5,29,1.18,6.25,5.35,143,11.8
2017,1,11,5,59,1.14,5.88,5.25,144,11.8
